"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IL7R",0,2.18098335612569,0.851,0.247,0,"0","IL7R"
"LTB",0,1.72031146614182,0.863,0.373,0,"0","LTB"
"TCF7",0,1.4000323932242,0.616,0.176,0,"0","TCF7"
"LDHB",0,1.39058483663364,0.774,0.432,0,"0","LDHB"
"TRAC",0,1.29728153068694,0.722,0.245,0,"0","TRAC"
"CD3E",0,1.25823613868037,0.779,0.274,0,"0","CD3E"
"TRBC2",0,1.21541489616002,0.705,0.319,0,"0","TRBC2"
"RCAN3",0,1.2127107531467,0.53,0.161,0,"0","RCAN3"
"CD3D",0,1.16534204891565,0.81,0.289,0,"0","CD3D"
"CD3G",0,1.14824267381064,0.74,0.24,0,"0","CD3G"
"NOSIP",0,1.11666501681488,0.567,0.294,0,"0","NOSIP"
"LEPROTL1",0,1.05056417294981,0.647,0.35,0,"0","LEPROTL1"
"RPS12",0,1.04622486977721,0.997,0.994,0,"0","RPS12"
"ETS1",0,1.00930338592611,0.736,0.382,0,"0","ETS1"
"RPL30",0,0.978910037612128,0.995,0.986,0,"0","RPL30"
"EEF1B2",0,0.973676342968687,0.945,0.884,0,"0","EEF1B2"
"RPS29",0,0.973327569149459,0.992,0.982,0,"0","RPS29"
"PIK3IP1",0,0.963485064532159,0.516,0.219,0,"0","PIK3IP1"
"RPSA",0,0.955458281246249,0.962,0.918,0,"0","RPSA"
"GLTSCR2",0,0.954762794521533,0.801,0.521,0,"0","GLTSCR2"
"RPS25",0,0.953970336401431,0.983,0.972,0,"0","RPS25"
"RPS3A",0,0.950719547886913,0.992,0.98,0,"0","RPS3A"
"RPS27",0,0.92076754351899,0.998,0.993,0,"0","RPS27"
"RPS3",0,0.917541597484234,0.992,0.978,0,"0","RPS3"
"RPL5",0,0.903905430415229,0.975,0.953,0,"0","RPL5"
"RPL32",0,0.901810267599396,0.996,0.99,0,"0","RPL32"
"RPS4X",0,0.901049002376275,0.986,0.97,0,"0","RPS4X"
"RPL13",0,0.894586944855726,0.998,0.993,0,"0","RPL13"
"RPS15A",0,0.89431700596559,0.99,0.985,0,"0","RPS15A"
"RPS27A",0,0.891821232633153,0.995,0.989,0,"0","RPS27A"
"IL32",0,0.890807028875876,0.817,0.391,0,"0","IL32"
"SARAF",0,0.885904472823712,0.822,0.661,0,"0","SARAF"
"RPL9",0,0.885722096615875,0.987,0.961,0,"0","RPL9"
"RPS6",0,0.883826735540906,0.99,0.982,0,"0","RPS6"
"RPL34",0,0.879653853261783,0.994,0.988,0,"0","RPL34"
"RPL14",0,0.864759292524824,0.982,0.971,0,"0","RPL14"
"RPL21",0,0.860287853101536,0.992,0.976,0,"0","RPL21"
"RPL3",0,0.856079208743161,0.989,0.972,0,"0","RPL3"
"RPS21",0,0.830833581214975,0.967,0.959,0,"0","RPS21"
"RPL11",0,0.827510997358277,0.994,0.984,0,"0","RPL11"
"RPS18",0,0.81552354218009,0.998,0.991,0,"0","RPS18"
"RPS10",0,0.810472574648885,0.941,0.925,0,"0","RPS10"
"GIMAP7",0,0.809176449092828,0.598,0.334,0,"0","GIMAP7"
"RPL22",0,0.80532089927899,0.962,0.943,0,"0","RPL22"
"RPL10A",0,0.801985487421448,0.97,0.951,0,"0","RPL10A"
"RPS8",0,0.800172883186703,0.989,0.983,0,"0","RPS8"
"RPS14",0,0.794343037862584,0.996,0.987,0,"0","RPS14"
"CD69",0,0.78863500178632,0.613,0.304,0,"0","CD69"
"GNB2L1",0,0.785660854353124,0.948,0.709,0,"0","GNB2L1"
"RPL39",0,0.780372142914453,0.99,0.981,0,"0","RPL39"
"RPS5",0,0.778912241075147,0.959,0.94,0,"0","RPS5"
"RPS23",0,0.770404665720364,0.993,0.982,0,"0","RPS23"
"RPS20",0,0.766763680143879,0.966,0.942,0,"0","RPS20"
"RPL37",0,0.759549186802476,0.989,0.983,0,"0","RPL37"
"RPL19",0,0.758779535378915,0.994,0.984,0,"0","RPL19"
"RPS28",0,0.756906165681144,0.988,0.974,0,"0","RPS28"
"RPL36",0,0.756190645066001,0.975,0.971,0,"0","RPL36"
"RPL10",0,0.753035383282803,0.998,0.991,0,"0","RPL10"
"CD2",0,0.739787471756387,0.607,0.267,0,"0","CD2"
"TOMM7",0,0.73805616380219,0.907,0.855,0,"0","TOMM7"
"RPL6",0,0.738014486321931,0.979,0.908,0,"0","RPL6"
"RPL38",0,0.732615137886264,0.964,0.958,0,"0","RPL38"
"RPS13",0,0.721744847801666,0.982,0.977,0,"0","RPS13"
"AES",0,0.711693815310148,0.787,0.565,0,"0","AES"
"RPS16",0,0.710615730532674,0.983,0.975,0,"0","RPS16"
"RPL23A",0,0.708863192007572,0.986,0.968,0,"0","RPL23A"
"RPL35A",0,0.696622790097537,0.98,0.982,0,"0","RPL35A"
"NPM1",0,0.696011093441189,0.884,0.804,0,"0","NPM1"
"C12orf57",0,0.689686763627705,0.723,0.544,0,"0","C12orf57"
"RPL18",0,0.689146136950463,0.986,0.98,0,"0","RPL18"
"RPS26",0,0.682681918187168,0.864,0.848,0,"0","RPS26"
"RPL24",0,0.672314812338378,0.97,0.963,0,"0","RPL24"
"RPLP2",0,0.666172410911336,0.987,0.987,0,"0","RPLP2"
"SEPT6",0,0.658271614283007,0.542,0.334,0,"0","SEPT6"
"EVL",0,0.657807998554522,0.657,0.421,0,"0","EVL"
"RPL27A",0,0.649099371544497,0.987,0.976,0,"0","RPL27A"
"SNHG8",0,0.646043138631477,0.628,0.45,0,"0","SNHG8"
"TRAF3IP3",0,0.642350957350515,0.586,0.387,0,"0","TRAF3IP3"
"RPS7",0,0.630071578631736,0.982,0.974,0,"0","RPS7"
"GCC2",0,0.627305191262114,0.519,0.368,0,"0","GCC2"
"EEF1A1",0,0.62375958934881,0.999,0.993,0,"0","EEF1A1"
"GYPC",0,0.617967396383314,0.52,0.326,0,"0","GYPC"
"FOXP1",0,0.617158886053824,0.581,0.445,0,"0","FOXP1"
"RPL28",0,0.615803400729885,0.996,0.991,0,"0","RPL28"
"TPT1",0,0.615222140681414,0.998,0.997,0,"0","TPT1"
"AAK1",0,0.610887007691713,0.569,0.397,0,"0","AAK1"
"RPL18A",0,0.609143488653347,0.991,0.982,0,"0","RPL18A"
"RPL12",0,0.601069650316485,0.982,0.975,0,"0","RPL12"
"RPS2",0,0.599634516165382,0.995,0.983,0,"0","RPS2"
"CD48",0,0.598381694692942,0.805,0.622,0,"0","CD48"
"RPL36A",0,0.574841427035873,0.859,0.779,0,"0","RPL36A"
"MALAT1",0,0.574150743909023,0.999,0.936,0,"0","MALAT1"
"RPL29",0,0.57332440091761,0.982,0.975,0,"0","RPL29"
"ZFP36L2",0,0.564917567613818,0.833,0.752,0,"0","ZFP36L2"
"RPL23",0,0.560836081213742,0.962,0.934,0,"0","RPL23"
"FAM107B",0,0.560301077114871,0.628,0.469,0,"0","FAM107B"
"RPS15",0,0.559531964592133,0.986,0.985,0,"0","RPS15"
"EIF3E",0,0.555210174871203,0.799,0.72,0,"0","EIF3E"
"RPS19",0,0.554451311946602,0.994,0.99,0,"0","RPS19"
"FYB",0,0.548718737127041,0.751,0.52,0,"0","FYB"
"RPL27",0,0.544989711529187,0.963,0.953,0,"0","RPL27"
"RPL7A",0,0.538414934447625,0.984,0.972,0,"0","RPL7A"
"RPL13A",0,0.538108313273478,0.993,0.983,0,"0","RPL13A"
"ATM",0,0.527461855547821,0.584,0.447,0,"0","ATM"
"RPL41",0,0.524954195265547,0.992,0.994,0,"0","RPL41"
"NSA2",0,0.522642497739773,0.691,0.615,0,"0","NSA2"
"CXCR4",0,0.518808812704036,0.703,0.502,0,"0","CXCR4"
"FAM65B",0,0.515492392502825,0.71,0.53,0,"0","FAM65B"
"RGS10",0,0.509611759461249,0.51,0.372,0,"0","RGS10"
"HINT1",0,0.506330692811525,0.846,0.777,0,"0","HINT1"
"RPL31",0,0.504474131704051,0.935,0.909,0,"0","RPL31"
"LYZ",0,3.19627398611165,0.998,0.412,0,"1","LYZ"
"VCAN",0,2.85008509173762,0.97,0.181,0,"1","VCAN"
"S100A12",0,2.78777059603157,0.891,0.113,0,"1","S100A12"
"FCN1",0,2.70493363479569,0.984,0.184,0,"1","FCN1"
"MNDA",0,2.6316484769086,0.958,0.162,0,"1","MNDA"
"CTSS",0,2.56662736325737,0.996,0.507,0,"1","CTSS"
"S100A9",0,2.49420349845317,0.998,0.577,0,"1","S100A9"
"GPX1",0,2.21642636176828,0.965,0.29,0,"1","GPX1"
"CD14",0,2.20684037501012,0.893,0.105,0,"1","CD14"
"CXCL8",0,2.19975996404216,0.586,0.116,0,"1","CXCL8"
"CYBB",0,2.18467755932656,0.954,0.177,0,"1","CYBB"
"FGL2",0,2.03801360574976,0.943,0.19,0,"1","FGL2"
"TYROBP",0,2.03196547751647,0.992,0.353,0,"1","TYROBP"
"MS4A6A",0,2.01922102483292,0.889,0.101,0,"1","MS4A6A"
"IL1B",0,2.00762348408275,0.507,0.057,0,"1","IL1B"
"LGALS2",0,1.94312264463628,0.729,0.082,0,"1","LGALS2"
"PSAP",0,1.94157610755492,0.988,0.475,0,"1","PSAP"
"AIF1",0,1.93743022116173,0.983,0.277,0,"1","AIF1"
"S100A8",0,1.89779778331641,0.993,0.455,0,"1","S100A8"
"NEAT1",0,1.86855202022076,0.997,0.768,0,"1","NEAT1"
"RP11-1143G9.4",0,1.85425019265919,0.747,0.094,0,"1","RP11-1143G9.4"
"SERPINA1",0,1.85131199571389,0.904,0.129,0,"1","SERPINA1"
"AP1S2",0,1.84566472109138,0.915,0.285,0,"1","AP1S2"
"CSF3R",0,1.83655509022716,0.822,0.091,0,"1","CSF3R"
"TKT",0,1.80739375082374,0.949,0.371,0,"1","TKT"
"FOSB",0,1.79860460222126,0.966,0.593,0,"1","FOSB"
"GRN",0,1.7930843209924,0.918,0.248,0,"1","GRN"
"NCF1",0,1.77164414426374,0.837,0.227,0,"1","NCF1"
"NCF2",0,1.77044041502761,0.854,0.123,0,"1","NCF2"
"CD36",0,1.76038935101971,0.784,0.095,0,"1","CD36"
"MPEG1",0,1.75817103723913,0.854,0.124,0,"1","MPEG1"
"KLF4",0,1.73183515342111,0.86,0.228,0,"1","KLF4"
"TYMP",0,1.72619341290221,0.95,0.322,0,"1","TYMP"
"FOS",0,1.70563803690486,0.997,0.781,0,"1","FOS"
"CLEC7A",0,1.68698364256666,0.836,0.129,0,"1","CLEC7A"
"NAMPT",0,1.67375046674817,0.876,0.296,0,"1","NAMPT"
"DUSP6",0,1.66523040944974,0.68,0.124,0,"1","DUSP6"
"RGS2",0,1.65183485554759,0.82,0.251,0,"1","RGS2"
"CST3",0,1.64125186611206,0.989,0.357,0,"1","CST3"
"LST1",0,1.62369742945091,0.971,0.245,0,"1","LST1"
"CLEC12A",0,1.61885115803848,0.757,0.095,0,"1","CLEC12A"
"COTL1",0,1.60274514577748,0.982,0.467,0,"1","COTL1"
"SPI1",0,1.58011424434681,0.868,0.164,0,"1","SPI1"
"APLP2",0,1.57373795384669,0.91,0.334,0,"1","APLP2"
"CTD-3252C9.4",0,1.56344545877175,0.666,0.107,0,"1","CTD-3252C9.4"
"MCL1",0,1.56286449323013,0.958,0.527,0,"1","MCL1"
"SRGN",0,1.56206052105159,0.989,0.609,0,"1","SRGN"
"BRI3",0,1.54208631360287,0.943,0.409,0,"1","BRI3"
"RP11-160E2.6",0,1.53068532908627,0.764,0.206,0,"1","RP11-160E2.6"
"FPR1",0,1.50391126282899,0.685,0.06,0,"1","FPR1"
"KCTD12",0,1.50303842497799,0.765,0.127,0,"1","KCTD12"
"CD68",0,1.49295992813362,0.805,0.129,0,"1","CD68"
"LINC00936",0,1.48383489265033,0.766,0.213,0,"1","LINC00936"
"FCER1G",0,1.46565096190401,0.947,0.251,0,"1","FCER1G"
"CPVL",0,1.45643886086958,0.74,0.105,0,"1","CPVL"
"CTSD",0,1.45093709115228,0.897,0.364,0,"1","CTSD"
"DMXL2",0,1.45034103262947,0.697,0.09,0,"1","DMXL2"
"DUSP1",0,1.44929534533991,0.989,0.707,0,"1","DUSP1"
"SLC11A1",0,1.43938093864195,0.707,0.094,0,"1","SLC11A1"
"STXBP2",0,1.43218627740004,0.782,0.192,0,"1","STXBP2"
"TSPO",0,1.42805596443165,0.966,0.565,0,"1","TSPO"
"EGR1",0,1.42486110416745,0.588,0.194,0,"1","EGR1"
"LRRK2",0,1.42117783278928,0.662,0.09,0,"1","LRRK2"
"C10orf54",0,1.40588646805458,0.855,0.229,0,"1","C10orf54"
"TNFSF13B",0,1.39245688161799,0.74,0.124,0,"1","TNFSF13B"
"CFP",0,1.38301656477387,0.742,0.119,0,"1","CFP"
"S100A6",0,1.37307495464377,0.997,0.871,0,"1","S100A6"
"OGFRL1",0,1.35923754062248,0.759,0.171,0,"1","OGFRL1"
"TNFAIP2",0,1.35549225407707,0.749,0.145,0,"1","TNFAIP2"
"FTL",0,1.33909655946339,1,0.969,0,"1","FTL"
"RNF130",0,1.33414792152326,0.771,0.168,0,"1","RNF130"
"FGR",0,1.33240369336127,0.796,0.168,0,"1","FGR"
"SAT1",0,1.32086025236419,0.986,0.651,0,"1","SAT1"
"PLBD1",0,1.31101353624835,0.61,0.093,0,"1","PLBD1"
"CD302",0,1.3054168363559,0.68,0.097,0,"1","CD302"
"C5AR1",0,1.30087551653423,0.61,0.085,0,"1","C5AR1"
"MEGF9",0,1.29698803979004,0.668,0.127,0,"1","MEGF9"
"JAML",0,1.29293477653456,0.79,0.18,0,"1","JAML"
"CEBPD",0,1.28800835196659,0.863,0.254,0,"1","CEBPD"
"TALDO1",0,1.27038114252329,0.864,0.361,0,"1","TALDO1"
"IGSF6",0,1.26970389841965,0.662,0.096,0,"1","IGSF6"
"FCGRT",0,1.25892975785168,0.806,0.231,0,"1","FCGRT"
"BLVRB",0,1.25542643050182,0.745,0.2,0,"1","BLVRB"
"SAMHD1",0,1.2522201937788,0.889,0.377,0,"1","SAMHD1"
"LAPTM5",0,1.24753861298522,0.973,0.596,0,"1","LAPTM5"
"SOD2",0,1.2440187856799,0.844,0.35,0,"1","SOD2"
"EVI2B",0,1.24185068419823,0.9,0.405,0,"1","EVI2B"
"KLF10",0,1.24092097736456,0.718,0.203,0,"1","KLF10"
"TNFRSF1B",0,1.23154695368529,0.848,0.274,0,"1","TNFRSF1B"
"CD93",0,1.21946781476688,0.614,0.071,0,"1","CD93"
"CECR1",0,1.21469467156957,0.702,0.138,0,"1","CECR1"
"S100A4",0,1.21207910027965,0.997,0.796,0,"1","S100A4"
"LTA4H",0,1.20592264662569,0.723,0.224,0,"1","LTA4H"
"IRAK3",0,1.20409683027599,0.629,0.098,0,"1","IRAK3"
"ASAH1",0,1.202526355171,0.816,0.266,0,"1","ASAH1"
"NFKBIZ",0,1.19268505933218,0.744,0.313,0,"1","NFKBIZ"
"RAB31",0,1.18450767747703,0.665,0.132,0,"1","RAB31"
"FTH1",0,1.17615081568796,1,0.954,0,"1","FTH1"
"SLC7A7",0,1.175700008133,0.62,0.078,0,"1","SLC7A7"
"GCA",0,1.17441494080483,0.614,0.115,0,"1","GCA"
"TREM1",0,1.17000821562367,0.506,0.043,0,"1","TREM1"
"NUP214",0,1.16970204250731,0.693,0.166,0,"1","NUP214"
"RBP7",0,1.16771346249065,0.52,0.061,0,"1","RBP7"
"FCGR2A",0,1.15488395050329,0.608,0.082,0,"1","FCGR2A"
"LILRB3",0,1.15309214527826,0.598,0.072,0,"1","LILRB3"
"TGFBI",0,1.1519248792769,0.66,0.106,0,"1","TGFBI"
"KLF6",0,1.15075092693661,0.937,0.666,0,"1","KLF6"
"SDCBP",0,1.14143848968486,0.844,0.324,0,"1","SDCBP"
"CPPED1",0,1.13635503706346,0.637,0.112,0,"1","CPPED1"
"CD300E",0,1.13085531219059,0.557,0.066,0,"1","CD300E"
"MYADM",0,1.12263941713399,0.694,0.215,0,"1","MYADM"
"PLXDC2",0,1.11711857365247,0.623,0.111,0,"1","PLXDC2"
"SERPINB1",0,1.11568145531381,0.836,0.368,0,"1","SERPINB1"
"CTSB",0,1.11303284142446,0.797,0.246,0,"1","CTSB"
"H2AFY",0,1.10886456856086,0.836,0.33,0,"1","H2AFY"
"LGALS1",0,1.10420147012071,0.974,0.516,0,"1","LGALS1"
"LRP1",0,1.10197274910844,0.641,0.1,0,"1","LRP1"
"MYO1F",0,1.09899032579388,0.833,0.291,0,"1","MYO1F"
"PPT1",0,1.09800678163566,0.69,0.188,0,"1","PPT1"
"SCO2",0,1.09793352659463,0.585,0.127,0,"1","SCO2"
"CDA",0,1.09279702106107,0.517,0.053,0,"1","CDA"
"ZEB2",0,1.09033103716692,0.871,0.346,0,"1","ZEB2"
"PTPRE",0,1.08965874444636,0.721,0.209,0,"1","PTPRE"
"GLIPR1",0,1.0875335268159,0.801,0.29,0,"1","GLIPR1"
"PYCARD",0,1.08526494804024,0.829,0.309,0,"1","PYCARD"
"CEBPB",0,1.06638695089038,0.844,0.367,0,"1","CEBPB"
"ANXA1",0,1.06370541513218,0.952,0.646,0,"1","ANXA1"
"CTSZ",0,1.06245773941435,0.784,0.247,0,"1","CTSZ"
"ARRB2",0,1.06009103782876,0.794,0.276,0,"1","ARRB2"
"ITGB2",0,1.05604541963513,0.928,0.471,0,"1","ITGB2"
"HIF1A",0,1.05365715882197,0.72,0.275,0,"1","HIF1A"
"LYN",0,1.04960670910921,0.785,0.218,0,"1","LYN"
"ALDOA",0,1.04913912314169,0.909,0.493,0,"1","ALDOA"
"SNX10",0,1.04854731276441,0.626,0.136,0,"1","SNX10"
"MARCH1",0,1.04650433640727,0.634,0.127,0,"1","MARCH1"
"MARCKS",0,1.04566815808413,0.667,0.23,0,"1","MARCKS"
"IL17RA",0,1.04547105034275,0.611,0.129,0,"1","IL17RA"
"C1orf162",0,1.04002878255694,0.826,0.303,0,"1","C1orf162"
"ACTR2",0,1.03742943393977,0.937,0.582,0,"1","ACTR2"
"NPC2",0,1.03277135970484,0.836,0.356,0,"1","NPC2"
"GNAI2",0,1.03122140060138,0.949,0.588,0,"1","GNAI2"
"LILRB2",0,1.02792097533461,0.608,0.087,0,"1","LILRB2"
"CNPY3",0,1.02702963661744,0.743,0.252,0,"1","CNPY3"
"PGD",0,1.02071677821255,0.57,0.12,0,"1","PGD"
"NAIP",0,1.02066081244748,0.562,0.1,0,"1","NAIP"
"RAB11FIP1",0,1.01807883182291,0.695,0.232,0,"1","RAB11FIP1"
"OAZ1",0,1.01752200429108,0.991,0.837,0,"1","OAZ1"
"AGTRAP",0,1.01586663009087,0.669,0.187,0,"1","AGTRAP"
"ARPC1B",0,1.01524397265818,0.959,0.611,0,"1","ARPC1B"
"FBXL5",0,1.01460086414513,0.678,0.205,0,"1","FBXL5"
"PRAM1",0,1.01129700318253,0.532,0.064,0,"1","PRAM1"
"ALDH2",0,1.00944333827398,0.625,0.134,0,"1","ALDH2"
"LILRA5",0,1.00773430891423,0.523,0.063,0,"1","LILRA5"
"HCK",0,1.0027177211916,0.588,0.097,0,"1","HCK"
"GAS7",0,1.00266379033939,0.549,0.084,0,"1","GAS7"
"LCP1",0,1.00055577029008,0.976,0.622,0,"1","LCP1"
"RTN3",0,1.00027811981518,0.707,0.238,0,"1","RTN3"
"POU2F2",0,0.998883002999409,0.735,0.247,0,"1","POU2F2"
"PLAUR",0,0.996852331500742,0.516,0.11,0,"1","PLAUR"
"AHNAK",0,0.996448279379234,0.926,0.585,0,"1","AHNAK"
"S100A11",0,0.995386998026324,0.984,0.612,0,"1","S100A11"
"DPYD",0,0.989609089167852,0.655,0.184,0,"1","DPYD"
"ATP6V0B",0,0.986586683833623,0.841,0.395,0,"1","ATP6V0B"
"NCOA4",0,0.986222481000254,0.705,0.234,0,"1","NCOA4"
"LYST",0,0.976539171226913,0.763,0.28,0,"1","LYST"
"RAB32",0,0.974489970293505,0.575,0.103,0,"1","RAB32"
"EVI2A",0,0.97282711165325,0.637,0.168,0,"1","EVI2A"
"RNASE6",0,0.970369932396215,0.53,0.073,0,"1","RNASE6"
"LY86",0,0.969418906838407,0.568,0.096,0,"1","LY86"
"CRTAP",0,0.969184344782082,0.622,0.163,0,"1","CRTAP"
"GPCPD1",0,0.969114558982383,0.652,0.203,0,"1","GPCPD1"
"VMP1",0,0.967536181998409,0.775,0.333,0,"1","VMP1"
"CLEC4A",0,0.966771189528813,0.5,0.058,0,"1","CLEC4A"
"CTSH",0,0.960126261029712,0.664,0.177,0,"1","CTSH"
"IER2",0,0.958728623864487,0.949,0.698,0,"1","IER2"
"RXRA",0,0.956257837658834,0.565,0.111,0,"1","RXRA"
"MAFB",0,0.94813232530711,0.524,0.14,0,"1","MAFB"
"NFKBIA",0,0.945520585289212,0.948,0.647,0,"1","NFKBIA"
"SYK",0,0.944749491817647,0.581,0.121,0,"1","SYK"
"GAPDH",0,0.943699306492339,0.985,0.805,0,"1","GAPDH"
"C19orf38",0,0.9413862941547,0.518,0.073,0,"1","C19orf38"
"CAPG",0,0.940946126370567,0.64,0.184,0,"1","CAPG"
"IQGAP1",0,0.935514915381311,0.912,0.534,0,"1","IQGAP1"
"VIM",0,0.934423030585629,0.995,0.794,0,"1","VIM"
"C14orf2",0,0.933955786378905,0.866,0.435,0,"1","C14orf2"
"METTL9",0,0.933383363227353,0.722,0.318,0,"1","METTL9"
"GLUL",0,0.93150295926285,0.648,0.202,0,"1","GLUL"
"ZYX",0,0.930140866533732,0.679,0.231,0,"1","ZYX"
"TPP1",0,0.927794416053229,0.669,0.21,0,"1","TPP1"
"ZNF385A",0,0.921795056346306,0.528,0.1,0,"1","ZNF385A"
"ANXA5",0,0.920608784152324,0.844,0.367,0,"1","ANXA5"
"CASP1",0,0.916670468693962,0.664,0.203,0,"1","CASP1"
"SKAP2",0,0.915676944299186,0.645,0.198,0,"1","SKAP2"
"PILRA",0,0.914441864254642,0.533,0.078,0,"1","PILRA"
"AHR",0,0.913964153516992,0.551,0.158,0,"1","AHR"
"ACTB",0,0.911680493119256,0.999,0.971,0,"1","ACTB"
"EMILIN2",0,0.907164272460734,0.535,0.097,0,"1","EMILIN2"
"GSTP1",0,0.902678619356146,0.948,0.566,0,"1","GSTP1"
"TIMP2",0,0.900211105695246,0.629,0.129,0,"1","TIMP2"
"CD4",0,0.893181279218185,0.61,0.171,0,"1","CD4"
"PLEKHO1",0,0.892271075510252,0.7,0.25,0,"1","PLEKHO1"
"WARS",0,0.887868249036036,0.562,0.124,0,"1","WARS"
"FKBP1A",0,0.887768217345802,0.838,0.406,0,"1","FKBP1A"
"SCPEP1",0,0.885653981879218,0.556,0.138,0,"1","SCPEP1"
"SH3BP2",0,0.881351592634608,0.598,0.163,0,"1","SH3BP2"
"GLRX",0,0.880838098339415,0.733,0.293,0,"1","GLRX"
"DPYSL2",0,0.880130910770274,0.624,0.184,0,"1","DPYSL2"
"TCEB2",0,0.879625213804772,0.909,0.509,0,"1","TCEB2"
"GRINA",0,0.874102170051939,0.551,0.141,0,"1","GRINA"
"THEMIS2",0,0.872698029216421,0.573,0.133,0,"1","THEMIS2"
"AOAH",0,0.86819910038456,0.586,0.132,0,"1","AOAH"
"MIDN",0,0.863409589883811,0.717,0.295,0,"1","MIDN"
"PECAM1",0,0.862897426027017,0.691,0.166,0,"1","PECAM1"
"BACH1",0,0.856675565045677,0.597,0.195,0,"1","BACH1"
"ATP6V0D1",0,0.855798786028259,0.671,0.233,0,"1","ATP6V0D1"
"S100A10",0,0.851481671080143,0.966,0.753,0,"1","S100A10"
"RASSF2",0,0.851024681762411,0.55,0.13,0,"1","RASSF2"
"DAZAP2",0,0.849862629390115,0.885,0.523,0,"1","DAZAP2"
"ZFP36",0,0.847963397879814,0.926,0.542,0,"1","ZFP36"
"EHBP1L1",0,0.847496550561802,0.607,0.184,0,"1","EHBP1L1"
"IER3",0,0.845049449489848,0.643,0.203,0,"1","IER3"
"ITGAM",0,0.843900096193942,0.504,0.092,0,"1","ITGAM"
"GLIPR2",0,0.840345085102631,0.643,0.205,0,"1","GLIPR2"
"ATP5E",0,0.839203467688287,0.988,0.712,0,"1","ATP5E"
"NUMB",0,0.838971438905615,0.607,0.197,0,"1","NUMB"
"CMTM6",0,0.838216807299079,0.752,0.318,0,"1","CMTM6"
"VASP",0,0.83669559386856,0.744,0.306,0,"1","VASP"
"HLA-DMB",0,0.832376358169018,0.61,0.167,0,"1","HLA-DMB"
"LRRFIP1",0,0.830914504645264,0.896,0.55,0,"1","LRRFIP1"
"TET2",0,0.829919483899578,0.565,0.159,0,"1","TET2"
"C4orf48",0,0.828814065004161,0.667,0.236,0,"1","C4orf48"
"WDR74",0,0.827313507084401,0.505,0.204,0,"1","WDR74"
"CCDC88A",0,0.821702809294587,0.541,0.141,0,"1","CCDC88A"
"CD44",0,0.82166080723138,0.919,0.577,0,"1","CD44"
"MS4A7",0,0.817142003248361,0.539,0.098,0,"1","MS4A7"
"RILPL2",0,0.81570478903463,0.607,0.201,0,"1","RILPL2"
"QKI",0,0.815090769322665,0.763,0.317,0,"1","QKI"
"SH3BGRL3",0,0.813073528076661,0.994,0.881,0,"1","SH3BGRL3"
"H3F3A",0,0.805494512319726,0.994,0.866,0,"1","H3F3A"
"LGALS9",0,0.798589431727767,0.545,0.14,0,"1","LGALS9"
"GNS",0,0.796627472833241,0.523,0.125,0,"1","GNS"
"LMO2",0,0.793145866116463,0.503,0.098,0,"1","LMO2"
"IFNGR2",0,0.79016644841119,0.534,0.154,0,"1","IFNGR2"
"ZFP36L1",0,0.787292168567774,0.827,0.468,0,"1","ZFP36L1"
"CARD16",0,0.786767826994424,0.712,0.3,0,"1","CARD16"
"PABPC1",0,0.786347848485436,0.99,0.865,0,"1","PABPC1"
"ACAP2",0,0.782449627822817,0.727,0.344,0,"1","ACAP2"
"RHOA",0,0.782262095473766,0.933,0.637,0,"1","RHOA"
"ARPC5",0,0.78163076669637,0.91,0.579,0,"1","ARPC5"
"RHOG",0,0.779502863565168,0.733,0.324,0,"1","RHOG"
"YBX3",0,0.777010058267733,0.719,0.294,0,"1","YBX3"
"HLA-DRA",0,0.775830449390223,0.973,0.456,0,"1","HLA-DRA"
"AP2S1",0,0.773353918371688,0.796,0.385,0,"1","AP2S1"
"CAP1",0,0.770038090444579,0.88,0.519,0,"1","CAP1"
"ZFAND5",0,0.768658520755362,0.749,0.353,0,"1","ZFAND5"
"ZNF106",0,0.760124418550864,0.653,0.274,0,"1","ZNF106"
"NOTCH2",0,0.752450820956574,0.519,0.148,0,"1","NOTCH2"
"BNIP3L",0,0.752419703218529,0.681,0.274,0,"1","BNIP3L"
"PLEK",0,0.750065294963117,0.762,0.298,0,"1","PLEK"
"IRF2BP2",0,0.749993760659172,0.677,0.312,0,"1","IRF2BP2"
"SH3BGRL",0,0.749390923080084,0.858,0.506,0,"1","SH3BGRL"
"CDC42EP3",0,0.748880673059274,0.538,0.192,0,"1","CDC42EP3"
"NINJ1",0,0.745746482274142,0.508,0.157,0,"1","NINJ1"
"FAM120A",0,0.744768977163542,0.616,0.241,0,"1","FAM120A"
"FYB1",0,0.741220318616474,0.905,0.507,0,"1","FYB"
"LSP1",0,0.739490815125393,0.886,0.512,0,"1","LSP1"
"PCBP1",0,0.73787372388878,0.882,0.563,0,"1","PCBP1"
"RAC1",0,0.737121042834673,0.887,0.506,0,"1","RAC1"
"NRGN",0,0.732792938083933,0.51,0.064,0,"1","NRGN"
"CAPNS1",0,0.728151647729689,0.716,0.329,0,"1","CAPNS1"
"ADRBK1",0,0.726804422502115,0.676,0.258,0,"1","ADRBK1"
"PKM",0,0.721323875629441,0.797,0.413,0,"1","PKM"
"PGLS",0,0.721236663641767,0.709,0.322,0,"1","PGLS"
"EFHD2",0,0.721182818755747,0.877,0.41,0,"1","EFHD2"
