"Natural killer (NK) cell"	"CD4+ T cell"	"Monocyte:CD16+"	"Monocyte:CD16-"	"Naive CD4+ T cell"	"Natural killer T (NKT) cell"	"Neutrophil"	"Megakaryocyte"	"B cell"	"Dendritic cell"	"Regulatory T (Treg) cell"	"Naive CD8+ T cell"	"Plasmacytoid dendritic cell"	"Plasma cell"	"Exhausted CD8+ T cell"	"MKI67+ progenitor cell"	"Endothelial cell"	"Macrophages"	"Mast cell"	"keratinocyte"	"Basal cell"	"Myofibroblast"	"Fibroblast"
"RPL21"	17.2430414420783	30.056635734276	22.5595521676989	19.0140650051013	32.4647372652196	20.4470891884141	9.91406480552441	16.0902348578492	29.7097103049868	48.6743311036789	22.8956623681125	39.5674641148325	35.6555755395683	28.9038461538462	27.140562248996	29.2420262664165	6.17106314948042	6.9016393442623	0.547368421052632	22.4268331732309	13.7814413565709	5.29811715481172	2.76133333333333
"LINC00861"	0.464920031810551	0.530785093533657	0.0140543115769414	0.0137735024048972	0.832492874369656	0.464391549565051	0.0482795254677448	0.302843016069221	0.175601053436412	0.0836120401337793	0.536342321219226	0.788133971291866	0.142086330935252	0.242307692307692	0.493975903614458	0.651031894934334	0.000799360511590727	0.00546448087431694	0	0.00064040986231188	0.000942063118228921	0	0
"RPS10"	7.15459043916232	12.9299602297835	7.99571224392568	7.09626876548608	13.2386172622963	9.07422808526909	3.63300478073541	6.83106716110424	13.0319429105429	19.3607859531773	9.19402110199297	16.3887081339713	16.1501798561151	13.1884615384615	11.9236947791165	14.3658536585366	9.58513189448441	5.96994535519126	0.726315789473684	4.62696125520333	19.8276024493641	7.23640167364017	5.29733333333333
"RPL22"	6.86113811080675	11.9921932537929	8.93544545021439	9.25032794053345	12.9261857779727	7.9979447471561	4.68258277754825	5.83930778739184	11.8415597655254	23.5932274247492	9.42145369284877	15.5548325358852	17.0314748201439	13.2384615384615	10.9116465863454	14.8480300187617	7.87689848121503	4.45901639344262	1.01052631578947	3.42907460774896	12.4262835609986	4.91213389121339	4.55733333333333
"EEF1B2"	5.03799593531855	9.1936220356459	5.59933301572177	4.39979594811252	9.66491266535117	6.13622024663034	2.35684353420292	3.95508858673259	9.61846911902132	16.0994983277592	6.22274325908558	12.7783732057416	14.1501798561151	12.7346153846154	8.17670682730924	13.780487804878	11.9736211031175	5.21584699453552	1.69473684210526	1.67403138008325	24.8431464908149	6.5020920502092	5.58333333333333
"RPL32"	19.9614297075197	37.9058771542201	22.6055264411625	22.8910508672205	37.7250602937952	25.1981168148361	11.8949418638966	19.6304079110012	35.7984878090222	56.5158862876254	28.2268464243845	48.1555980861244	41.4937050359712	33.3	34.9437751004016	40.0112570356473	67.9600319744205	24.4125683060109	8.43157894736842	10.6865193723983	90.2430522845031	32.7949790794979	33.9226666666667
"BCL11B"	0.435981267120262	0.831786713801738	0.0147689375893283	0.0145022591458971	0.899218007746839	0.59764840837396	0.0721832025025084	1.14462299134734	0.239826692719395	0.160535117056856	0.73094958968347	0.906985645933014	0.18705035971223	0.284615384615385	0.819277108433735	0.825515947467167	0.0359712230215827	0.0191256830601093	0.0315789473684211	0.0304194684598143	1.60857277437588	0.0658995815899582	0.413333333333333
"RPL9"	12.1638685163913	22.2785388127854	15.3666031443545	15.4373997959481	22.1000511583717	14.5862728228659	7.87428436522458	9.03873094355171	21.3567241525784	35.6998327759197	16.116060961313	27.3596172248804	28.8003597122302	19.7346153846154	20.2168674698795	19.953095684803	3.10711430855316	3.04918032786885	0.252631578947368	10.4021773935319	7.44512482336317	2.18723849372385	1.014
"RPS13"	10.8521693028188	18.9955074385035	16.32634587899	16.8986299373269	21.0268946868377	13.0001911863111	8.19648232308328	10.6749072929543	19.2648882847677	40.3490802675585	14.0580304806565	26.2484210526316	26.6735611510791	23.7653846153846	17.8232931726908	22.9118198874296	39.4972022382094	17.8743169398907	5.42105263157895	10.960934998399	60.588318417334	21.2740585774059	23.1633333333333
"RPS8"	16.8924626667845	32.9064663426131	22.4144830871844	21.6759947529515	32.7457428926405	21.1612178568015	10.4713450982707	15.7985166872682	35.2624246028375	57.1542642140468	24.5961313012896	41.9234449760766	51.0773381294964	45.5769230769231	30.3012048192771	44.5741088180113	61.1183053557154	21.7103825136612	6.08421052631579	10.9702209414025	129.477154969383	37.4320083682008	33.898
"RPS6"	14.4073959529911	27.5981735159817	16.4101953311101	15.0761550794345	26.9845794051012	17.7612082974859	7.99150091483208	13.8710341985991	24.8877750403534	45.7663043478261	21.1230949589683	35.4457416267943	35.1393884892086	27.9384615384615	24.574297188755	38.6454033771107	49.7354116706635	17.9207650273224	3.03157894736842	13.297790585975	105.711257654263	26.6485355648536	20.208
"RPL5"	9.35084386321463	17.2090882309619	10.1779418770843	9.72613321673225	16.7995322663159	11.5396233629672	5.09053886560822	8.09476720230738	15.6317220287146	29.9021739130435	12.6553341148886	20.9255502392345	23.0980215827338	21.3884615384615	15.425702811245	21.9943714821764	31.7218225419664	10.3114754098361	4.68421052631579	2.83509446045469	50.5821950070655	21.3943514644351	18.9326666666667
"RPS20"	6.05641954581603	11.5914714980115	8.62005717008099	7.66265850459117	11.8878900825842	7.39704617149412	4.08859115859057	6.78038730943552	12.2099226913601	19.5455685618729	8.76260257913247	13.4424880382775	16.7940647482014	10.9153846153846	10.8433734939759	15.8217636022514	16.533173461231	9.80601092896175	2.16842105263158	5.41082292667307	27.3000471031559	10.3723849372385	10.868
"SATB1"	0.419987629230361	0.486006775666519	0.187708432586946	0.25163970266725	0.795951180296719	0.413679380556352	0.174349288791831	0.278121137206428	0.324866196584827	0.571488294314381	0.280187573270809	0.869856459330144	0.540467625899281	0.265384615384615	0.57429718875502	0.328330206378987	0.122302158273381	0.204918032786885	0.0315789473684211	0.0509125840537944	0.0993876589731512	0.049163179916318	0.0626666666666667
"RPL35A"	11.4209154369533	20.1299896892031	13.6762744163888	14.1862702229996	20.2643426149236	14.1156199216136	7.24316827008204	11.9336629583848	18.922606405573	35.3695652173913	14.2766705744431	23.9496650717703	24.7005395683453	21.9269230769231	18.6184738955823	23.3470919324578	42.0903277378098	15.3497267759563	5.85263157894737	18.7361511367275	58.975506358926	22.7364016736402	24.6213333333333
"TOMM7"	3.26636917911107	5.52445131830903	3.94354454502144	3.46458242238741	5.4694876854491	4.04502437625466	1.87688130791477	2.71034198599094	4.79525953614816	6.69648829431438	3.62368112543962	5.35368421052632	5.5089928057554	4.25384615384615	5.02008032128514	5.3827392120075	6.28057553956835	2.92349726775956	0.905263157894737	0.849183477425552	7.92133772962788	4.99267782426778	4.31533333333333
"RPL23"	6.08173544225501	10.150169391663	11.4109099571224	11.5618714473109	11.6421837316378	6.59755281521843	5.52611698046391	5.80716934487021	11.8052841729675	26.4151337792642	8.32766705744431	13.5607655502392	19.8812949640288	12.3576923076923	9.54216867469879	13.155722326454	22.343725019984	10.9153005464481	4.41052631578947	2.66250400256164	46.9024964672633	13.1914225941423	12.5
"RPLP2"	13.589422991959	23.4946973044631	16.5819437827537	16.4581693630666	23.6836950961047	16.5163942261734	8.72189104644986	15.0210135970334	24.4903576586526	39.6701505016722	17.2983587338804	28.7305263157895	27.1474820143885	27.8884615384615	21.4578313253012	31.8761726078799	31.0319744204636	20.0928961748634	3.42105263157895	19.8741594620557	59.8511540273198	17.4696652719665	17.7446666666667
"RPS28"	16.9140231510118	30.6229194284873	21.0809909480705	21.4384200553855	28.7629174888548	21.0505209826976	10.780145192705	13.610630407911	28.9412964064226	45.6663879598662	21.6881594372802	37.4436363636364	40.8489208633094	34.7	27.6506024096386	32.5009380863039	11.6131095123901	8.81420765027322	1.4	24.702209414025	24.6396608572774	6.90481171548117	4.01866666666667
"CD8B"	0.30741362551913	0.242524672263956	0.0109575988565984	0.0116601078559977	0.0523277059124461	0.975480355606539	0.0415510830431447	0.26782035434693	0.151898734177215	0.0635451505016722	0.0621336459554514	2.6466985645933	0.132194244604317	0.180769230769231	0.325301204819277	0.799249530956848	0.00959232613908873	0.0163934426229508	0.0105263157894737	0.00960614793467819	0.00894959962317475	0.0115062761506276	0.024
"CD8A"	0.340461252982239	0.125497127706584	0.0116722248689852	0.00976534032939805	0.0183439304246145	0.897524137271771	0.0395443546007201	0.279357231149567	0.118256732648033	0.0702341137123746	0.0463071512309496	0.981626794258373	0.0863309352517986	0.111538461538462	0.172690763052209	0.823639774859287	0.0103916866506795	0.00546448087431694	0	0.00608389369196286	0.0136599152143194	0.00209205020920502	0.0146666666666667
"NUCB2"	0.40134311213219	0.320076594491089	0.103858980466889	0.142982072584171	0.604399619966382	0.451438676990727	0.100867614944225	0.281005356407087	0.18044346274743	0.309782608695652	0.317702227432591	1.15253588516746	2.16906474820144	1.78076923076923	0.433734939759036	1.91932457786116	1.16306954436451	0.278688524590164	0.115789473684211	4.88216458533461	0.822421102213848	0.354602510460251	1.366
"SNHG8"	0.747061942210833	1.4375460303432	1.06264888041925	0.702813001020259	1.41876781407586	0.991014243380174	0.346219677743021	0.587556654305727	1.38127601733073	1.73035117056856	1.0556858147714	2.17377990430622	2.18435251798561	1.41538461538462	1.33333333333333	1.5609756097561	0.264588329336531	0.275956284153005	0	1.73871277617675	0.885539331135186	0.138075313807531	0.016
"RPL10A"	7.80975523548644	14.4978641920754	9.98332539304431	7.94752951464801	13.3314331652415	9.80561131822961	4.08628932302426	7.1598681499794	14.4911222495965	25.1952341137124	10.6828839390387	18.0005741626794	20.8372302158273	16.8153846153846	13.1526104417671	21.328330206379	25.2781774580336	8.83879781420765	1.64210526315789	3.97438360550753	53.8968440885539	19.6223849372385	16.492
"NPM1"	2.6145179817973	4.41847105612019	2.28084802286803	2.23713744352135	4.25929986114156	3.17895038715228	1.14843888331464	2.28347754429337	3.87103899413814	7.14005016722408	3.27842907385698	5.75980861244019	7.41456834532374	6.49615384615385	4	12.1050656660413	7.52278177458034	3.03825136612022	0.705263157894737	8.07652897854627	11.2364578426755	5.8326359832636	4.35266666666667
"CD27"	0.174913846425731	0.585874208278097	0.00690805145307289	0.00910945926249818	0.600672367170942	0.370184494790173	0.0407838045210411	0.215492377420684	0.30184351372016	0.0656354515050167	0.838804220398593	0.816459330143541	0.105215827338129	4.6	0.682730923694779	1.15947467166979	0.00399680255795364	0.00546448087431694	0	0.00224143451809158	0.00282618935468676	0.00313807531380753	0.004
"RPS23"	16.9313864098259	29.0176020032405	23.301810385898	18.3302725550211	29.5062486296865	20.5840741802887	9.43067933659919	14.7585496497734	34.5236598419845	61	20.263774912075	37.3678468899522	48.8992805755396	31.4538461538462	26.7590361445783	39.4108818011257	53.3429256594724	24.4726775956284	7.11578947368421	6.87223823246878	81.8252472915685	25.4351464435146	29.6933333333333
"RPL37"	16.1602898294601	29.0572985712181	19.8708909004288	19.4099985424865	27.5294160637287	19.6550520982698	9.94251313226701	15.011948908117	28.8045195820236	49.9552675585284	21.9953106682298	34.6204784688995	39.6528776978417	30.9269230769231	26.9839357429719	37.5103189493433	54.4124700239808	24.1475409836066	6.17894736842105	8.86071085494717	93.9477154969383	25.6338912133891	30.4833333333333
"RPL12"	12.1142528938765	21.0427161584917	18.9602191519771	15.1545693047661	19.045604034203	14.4241946276647	7.44378209289972	12.1067161104244	23.5636734347124	38.679347826087	16.4308323563892	25.9601913875598	27.3678057553957	28.5423076923077	19.425702811245	32.8667917448405	45.3733013589129	17.9207650273224	5.97894736842105	5.91578610310599	69.0942063118229	21.4958158995816	29.0793333333333
"RPS26"	5.63055580100733	9.15186330829283	7.42520247737018	6.26497595102755	8.01534751151063	7.37529872861103	3.09750339373192	3.44499381953028	6.90850395038654	13.7470735785953	7.6905041031653	12.4926315789474	9.22661870503597	10.5	8.33333333333333	13.4502814258912	1.24540367705835	2.16393442622951	0.0631578947368421	5.03202049311559	2.21714554875177	1.07635983263598	0.288
"GNLY"	21.9953609613855	0.515613492414199	0.189375893282515	0.212796968371957	0.147336110502083	12.1814836057738	0.819984654429558	2.57148743304491	2.29487724067624	1.08904682274247	0.280773739742087	0.143923444976077	2.12140287769784	2.28076923076923	0.602409638554217	17.874296435272	0.0543565147881695	0.0218579234972678	0.0210526315789474	0.0243355747678514	0.0207253886010363	0.00941422594142259	0.00533333333333333
"NKG7"	12.7985773614916	0.290543526292532	0.581467365412101	0.220157411456056	0.0860191478476942	8.94933562756907	0.637136280469811	1.85702513391018	1.52102625095574	0.985367892976589	0.171746776084408	0.115023923444976	1.47841726618705	1.54615384615385	0.650602409638554	11.7410881801126	0.017585931254996	0.0327868852459016	0	0.00704450848543068	0.0127178520960904	0.00523012552301255	0.00866666666666667
"GZMB"	3.28218609172042	0.0251878038002651	0.0312053358742258	0.0285672642471943	0.0189285975297815	1.24299780135742	0.133683527120345	0.457766790276061	0.320278650921757	0.144648829431438	0.0439624853458382	0.0200956937799043	14.693345323741	0.35	0.0321285140562249	3.06941838649156	0.008792965627498	0.0218579234972678	0	0.0080051232788985	0.00329722091380122	0.00209205020920502	0
"PRF1"	2.16364760979058	0.0641478862866402	0.0154835636017151	0.0157411456055969	0.0225096835489293	0.828983844756715	0.102874343386649	0.329625051503914	0.227168464871294	0.112458193979933	0.0791324736225088	0.0403827751196172	0.234712230215827	0.330769230769231	0.116465863453815	1.75609756097561	0.0207833733013589	0.00546448087431694	0	0.00352225424271534	0.00612341026848799	0.0135983263598326	0.008
"FGFBP2"	2.33926835733852	0.0198114597142436	0.0164363982848976	0.0203323130738959	0.0143243440765914	1.24032119300258	0.094847429616951	0.260815822002472	0.251890238722284	0.130016722408027	0.0234466588511137	0.0325358851674641	0.209532374100719	0.269230769230769	0.0522088353413655	1.33958724202627	0.00559552358113509	0	0	0.0016010246557797	0.00471031559114461	0.0251046025104603	0.654666666666667
"KLRD1"	2.2411858266325	0.0373398144056562	0.0183420676512625	0.0163241509983967	0.0163706789446759	1.2903164133448	0.0926636369001948	0.414091470951792	0.265992693908759	0.128344481605351	0.0252051582649472	0.0141626794258373	0.225719424460432	0.25	0.0522088353413655	1.78048780487805	0.135091926458833	0.0191256830601093	0	0.0150496317643292	0.0466321243523316	0.116108786610879	0.076
"CST7"	3.18282230273041	0.252688172043011	0.030490709861839	0.0317737939075936	0.0211210991741577	2.43896377019405	0.153160597296819	0.716934487021014	0.404383654744712	2.17976588628763	0.185814771395076	0.0227751196172249	0.351618705035971	0.430769230769231	0.232931726907631	2.52720450281426	0.0463629096722622	1.60382513661202	0.242105263157895	0.167787383925712	0.0659444182760245	0.0303347280334728	0.0206666666666667
"CTSW"	2.14058496067863	0.281116512004713	0.0212005717008099	0.0290773939658942	0.112183000803917	1.5554918267852	0.103405536209644	0.585496497733828	0.290799422309065	0.247073578595318	0.166471277842907	0.629090909090909	0.39568345323741	0.357692307692308	0.305220883534137	2.15196998123827	0.0183852917665867	0.0792349726775956	0.0315789473684211	0.0102465577969901	0.0108337258596326	0.00836820083682008	0.00466666666666667
"CD247"	1.77038967924362	0.656724112534983	0.025488327775131	0.0271826264392946	0.572389095958489	0.807140808718096	0.0904798441834386	0.585084466419448	0.279330558151389	0.153846153846154	0.68757327080891	0.45933014354067	0.197841726618705	0.257692307692308	0.718875502008032	2.11444652908068	0.0647482014388489	0.0136612021857923	0	0.0080051232788985	0.0221384832783797	0.0209205020920502	0.0246666666666667
"KLRB1"	2.19453035256693	1.57637354544115	0.0238208670795617	0.0265996210464947	0.0965431557407001	1.8186119873817	0.116036121111964	0.670786979810466	0.331917424178065	0.198160535117057	0.285463071512309	0.0285167464114833	0.276079136690647	0.334615384615385	0.983935742971888	1.65853658536585	0.00719424460431655	0.087431693989071	0.0105263157894737	0.0252961895613192	0.0108337258596326	0.00209205020920502	0.000666666666666667
"CD7"	1.61093929486613	0.681101782294889	0.0609814197236779	0.0752805713452849	0.863918731272382	0.831899436000382	0.101221743492888	0.512978986402967	0.28476764930762	0.228678929765886	0.577960140679953	1.35368421052632	0.425359712230216	0.288461538461538	0.795180722891566	1.65666041275797	0.0663469224620304	0.0245901639344262	0.0105263157894737	0.0281780339417227	0.0164861045690061	0.0146443514644351	0.0173333333333333
"GZMM"	1.52933639657153	0.466195315952276	0.0233444497379705	0.0256522372831949	0.385661039245779	1.37649364305516	0.0972673080328159	0.379480840543881	0.259536148160734	0.145484949832776	0.250293083235639	0.831961722488038	0.231115107913669	0.273076923076923	0.526104417670683	1.47279549718574	0.008792965627498	0.0163934426229508	0	0.0268972142170989	0.00894959962317475	0.00104602510460251	0.00466666666666667
"GZMH"	1.85283202262084	0.0352040064810723	0.0276322058122916	0.0244862264975951	0.0175400131550099	2.27970557308097	0.122764563536564	0.454882571075402	0.314926514314842	0.173494983277592	0.0445486518171161	0.021244019138756	0.289568345323741	0.376923076923077	0.0602409638554217	2.22514071294559	0.00239808153477218	0	0	0.00032020493115594	0.000942063118228921	0.00104602510460251	0.00266666666666667
"EFHD2"	2.54586021030308	0.245249668581529	3.58861362553597	3.016032648302	0.0906964846890302	1.62216805276742	1.29516614531075	0.641120725175113	0.714807577945799	4.1814381270903	0.215123094958968	0.103349282296651	1.05395683453237	1.00384615384615	0.204819277108434	2.82363977485929	0.915267785771383	1.58196721311475	0.136842105263158	0.0682036503362152	0.478568064060292	0.133891213389121	0.313333333333333
"ABHD17A"	1.28611822921269	0.512152010605391	0.573844687946641	0.486663751639703	0.300372725279544	0.986616958225791	0.277400696452812	0.432632880098888	0.440149520006796	0.816053511705686	0.405041031652989	0.396172248803828	0.689748201438849	0.580769230769231	0.457831325301205	1.78424015009381	0.777777777777778	0.325136612021858	0.0315789473684211	0.0413064361191162	0.740932642487047	0.338912133891213	0.511333333333333
"SYNE1"	1.1570204117699	0.278391515687141	0.172224868985231	0.155953942573969	0.19893298253307	0.973186119873817	0.199964587145134	0.391841779975278	0.363860334720924	0.273411371237458	0.267878077373974	0.198086124401914	0.284172661870504	0.892307692307692	0.27710843373494	1.19136960600375	2.60271782573941	0.35792349726776	0.0526315789473684	0.486711495357029	0.312764955252002	1.29602510460251	1.69466666666667
"ARL4C"	2.56101440311036	2.09891000147297	0.444735588375417	0.605742603119079	0.856025725352627	2.46759392027531	0.322965236380806	1.21054800164813	0.793220626964574	5.48494983277592	1.34232121922626	0.726124401913876	2.87320143884892	1.76538461538462	1.75100401606426	4.05440900562852	0.590727418065548	3.79508196721311	1.69473684210526	0.0422670509125841	0.379651436646255	0.142259414225941	0.241333333333333
"PLAC8"	1.75139171158434	0.596479599351893	2.98999523582658	0.928217461011514	0.730541547906161	0.941496988815601	0.380570146963348	0.553358055212196	1.64446521111206	1.0994983277592	0.345252051582649	0.824497607655502	8.45323741007194	0.919230769230769	0.955823293172691	1.77298311444653	0.0903277378097522	0.117486338797814	0.0105263157894737	0.00352225424271534	0.0188412623645784	0.0230125523012552	0.0333333333333333
"HCST"	4.15565079084563	2.15488289880689	2.51333968556455	3.17570325025507	1.25878827742454	4.32970079342319	1.59770996871864	1.76761433868974	1.16888964404044	3.0121237458194	1.5556858147714	2.50296650717703	3.18615107913669	2.51538461538462	2.13253012048193	4.12945590994372	0.0391686650679456	3.00819672131148	0.326315789473684	0.0390650016010247	0.0565237870937353	0.0115062761506276	0.026
"JAK1"	2.21560484227269	1.35660627485639	1.85564554549786	1.18109605013846	1.02557918585106	1.4425963101042	0.609101103700643	1.06304079110012	1.54685243394784	2.56521739130435	1.2989449003517	1.16976076555024	2.11241007194245	1.84615384615385	1.3855421686747	3.06378986866792	3.13908872901679	1.28415300546448	0.115789473684211	0.584694204290746	1.39802166745172	1.16422594142259	1.05466666666667
"RUNX3"	0.93518600335778	0.364560318161732	0.782277274892806	0.341058154787932	0.12789592925528	0.778462862059077	0.128607684589506	1.18335393489905	0.344065924730269	0.795150501672241	0.257327080890973	0.290717703349282	0.318345323741007	0.311538461538462	0.29718875502008	1.42401500938086	0.0559552358113509	2.15846994535519	0.252631578947368	0.0124879923150817	0.0452190296749882	0.186192468619247	0.226
"SYNE2"	1.90452416718212	1.5843275887465	0.0535969509290138	0.0336685614341933	0.549075495139955	2.07943791224548	0.207224222392729	1.05974454058508	0.740973579135163	0.321070234113712	1.53751465416178	0.52688995215311	0.50089928057554	1.4	1.59437751004016	3.56848030018762	11.1558752997602	0.109289617486339	0.0526315789473684	0.0653218059558117	2.80546396608573	0.988493723849372	0.489333333333333
"RARRES3"	1.28143500927808	1.01399322433348	0.73153882801334	0.434922023028713	0.635898560257254	1.13645922951917	0.211532786401464	0.425628347754429	0.45034406592473	0.497909698996655	0.726846424384525	0.8	0.356115107913669	2.44230769230769	1.18875502008032	2.10694183864916	0.0167865707434053	0.0437158469945355	0.0105263157894737	0.00992635286583413	0.00706547338671691	0.00104602510460251	0
"PLEK"	1.56176548555271	0.083222860509648	2.97141495950453	2.11951610552398	0.0156398450632171	1.15218430360386	0.964705187983238	0.77091058920478	0.809956673179849	2.73954849498328	0.0386869871043376	0.0183732057416268	4.67176258992806	1.08846153846154	0.0642570281124498	1.86116322701689	0.017585931254996	3.54644808743169	0.0526315789473684	0.0064040986231188	0.012246820536976	0.0146443514644351	0.012
"CD63"	1.60280993196077	0.455368979231109	1.8530252501191	1.90416848855852	0.128846013301177	1.07542299971322	0.79974030573098	0.920065925010301	0.594511936114179	3.52968227424749	0.268464243845252	0.223732057416268	1.5044964028777	2.01538461538462	0.305220883534137	2.35084427767355	8.77138289368505	8.19672131147541	1.17894736842105	1.26416906820365	1.86716910032972	8.37866108786611	13.898
"ITGB2"	2.41508350269506	0.76417734570629	4.67532158170557	4.27612592916485	0.495505371629029	1.75227033744384	2.07967892344921	0.932838895756077	0.981140090051822	5.061872909699	0.529308323563892	0.515215311004785	1.28687050359712	1.16538461538462	0.630522088353414	2.78611632270169	0.0303756994404476	2.98633879781421	0	0.0387447966698687	0.0372114931700424	0.0209205020920502	0.0113333333333333
"LITAF"	1.41128390916321	0.722934158197084	0.793234873749404	0.94752951464801	0.557626251553022	1.25838829939776	0.471935312518444	0.677791512154924	0.686687622122165	1.8883779264214	0.628956623681125	0.716555023923445	0.930755395683453	1.82692307692308	0.70281124497992	1.97748592870544	1.44924060751399	6.12295081967213	1.25263157894737	3.45661223182837	1.39236928874235	2.42154811715481	1.20866666666667
"SEPT7"	2.38256605107361	1.68662542347916	1.75464506908051	1.27444978866055	1.21011474091939	2.2174744288309	0.697751283715989	1.17428924598269	2.08928723133124	3.01463210702341	1.32942555685815	1.57933014354067	2.30665467625899	2.04615384615385	1.59437751004016	4.77673545966229	0.115107913669065	0.248633879781421	0	1.19276336855588	0.302873292510598	0.144351464435146	0.012
"HLA-C"	9.97057524078819	7.91832375902195	12.9919009051929	8.82400524704854	4.57216984579405	9.87491635598891	4.16325326093372	4.89369592088999	7.00764590943845	14.4598662207358	6.42907385697538	5.79598086124402	8.42356115107914	14.7769230769231	8.55020080321285	15.8067542213884	13.154276578737	4.15027322404372	0.168421052631579	1.3720781300032	3.78332548280735	3.38807531380753	4.35533333333333
"CALM1"	6.45294689405319	6.29400500810134	5.09194854692711	3.34360880338143	3.24775268581451	6.68741038141669	1.88189812902083	3.72929542645241	3.97901622631892	7.96446488294314	4.83821805392732	3.86143540669856	5.30665467625899	5.44230769230769	5.22088353413655	17.5009380863039	10.3661071143086	4.98360655737705	1.98947368421053	4.96029458853666	8.43853038153556	6.14225941422594	5.302
"IL2RG"	1.47481664752143	1.5455884519075	0.431395902810862	0.271097507651946	0.847328802163268	1.48293662173788	0.18574042377383	0.743304491141327	1.12140005097273	1.30225752508361	1.18815943728019	1.01052631578947	1.24190647482014	1.58461538461538	1.60642570281124	2.91369606003752	0.195043964828137	0.53551912568306	0.0526315789473684	0.0432276657060519	0.0325011775788978	0.00732217573221757	0.0133333333333333
"CYBA"	5.67084916497305	2.34533804684048	12.3284897570272	8.74741291356945	1.06343638091062	4.39766752700507	4.112848964174	2.5306963329213	5.12513805114264	15.5209030100334	1.86049237983587	1.55023923444976	14.2814748201439	18.0307692307692	2.16867469879518	9.23076923076923	0.553157474020783	6.64207650273224	0.273684210526316	0.203970541146334	0.22279792746114	0.463389121338912	1.496
"BIN2"	1.17835998939648	0.76027397260274	1.83849452120057	0.831511441480834	0.580062851713805	0.987238313736736	0.51702768104822	0.698805109188298	0.537082660776485	0.660117056856187	0.720984759671747	0.719234449760766	0.725719424460432	1.01538461538462	0.698795180722892	1.54596622889306	0.0303756994404476	0.183060109289617	0.0526315789473684	0.00512327889849504	0.0282618935468676	0.0104602510460251	0.0133333333333333
"CTSC"	0.933374569232129	0.298423921048755	2.65840876607909	0.868750910945926	0.133450266754367	0.685689704617149	0.400519388538039	0.438401318500206	0.338543879024722	1.52926421404682	0.308909730363423	0.168612440191388	2.85791366906475	0.8	0.325301204819277	1.70168855534709	3.09272581934452	2.5327868852459	0.157894736842105	0.0252961895613192	0.256241168158267	0.835774058577406	0.421333333333333
"UTRN"	1.37938499602368	0.691338930623067	2.72177227251072	1.24209298936015	0.40532047065702	1.0108020265749	0.515611166853568	0.718582612278533	1.04579050208139	1.17391304347826	0.592614302461899	0.409952153110048	1.34982014388489	0.830769230769231	0.967871485943775	1.49718574108818	4.31654676258993	1.14207650273224	0.147368421052632	0.122318283701569	1.24069712670749	2.5	2.04866666666667
"RAC2"	1.67204206061677	1.29238474002062	2.46045736064793	1.23065150852645	0.762771322078492	1.39962718669343	0.73894823821047	0.756901524515863	1.46147311188514	2.08319397993311	1.18757327080891	1.14602870813397	2.32913669064748	2.58461538461538	1.43775100401606	4.80112570356473	0.0279776179056755	0.516393442622951	0.6	0.00992635286583413	0.0259067357512953	0.0115062761506276	0.0153333333333333
"PRMT2"	1.19457453388707	0.743334806304316	0.769175797999047	0.55115872321819	1.10809033106775	0.958034604722302	0.294752995337307	0.609806345282241	0.582703253759239	1.74122073578595	0.512895662368113	1.50354066985646	1.05215827338129	0.669230769230769	0.847389558232932	1.13133208255159	0.623501199040767	0.595628415300546	0.0631578947368421	0.100864553314121	0.527555346208196	0.53347280334728	0.444666666666667
"CD99"	1.68101086860475	1.46950950066284	0.300619342544069	1.4946800757907	0.414675144339692	1.96835866551955	0.697633240866435	0.976514215080346	0.901537677342622	2.30016722408027	0.991207502930832	0.377033492822966	2.55665467625899	2.78461538461538	1.26506024096386	4.71482176360225	0.23101518784972	0.442622950819672	0.0210526315789474	0.160742875440282	0.119642016015073	0.297071129707113	0.0133333333333333
"PDIA3"	1.25457276663427	0.816025924289292	1.41615054787994	1.19661856872176	0.428414821311116	1.05458369180767	0.524169273446261	0.735063864853729	0.733497578795344	2.43102006688963	0.5	0.526698564593301	2.50629496402878	4.71153846153846	0.867469879518072	2.90056285178236	1.96083133493205	2.22404371584699	0.357894736842105	0.256163944924752	2.26990108337259	1.06694560669456	2.54666666666667
"PIP4K2A"	0.879164089422992	0.569008690528797	0.638399237732253	0.455764465821309	0.290214134327267	0.794331325877067	0.234728206338901	1.37536052740008	0.465890748449579	1.30058528428094	0.422626025791325	0.476555023923445	1.00089928057554	0.4	0.550200803212851	1.52532833020638	1.78017585931255	1.63114754098361	1.45263157894737	0.0179314761447326	0.315120113047574	1.74267782426778	1.142
"DUSP2"	0.906733233189008	0.71608484312859	0.210100047641734	0.504955545838799	0.105897829423372	1.74223305611318	0.181431859765095	1.19983518747425	0.406592473026931	1.56605351170569	0.432590855803048	0.189090909090909	0.309352517985612	0.307692307692308	0.710843373493976	1.21388367729831	0.219024780175859	3.95355191256831	0.0842105263157895	0.605187319884726	1.52661328308997	0.137029288702929	0.0773333333333333
"LYAR"	0.597198904303261	0.530858742082781	0.256312529776084	0.215274741291357	0.0823649784404005	1.10467450530542	0.139526648173287	0.23073753605274	0.218673009939682	0.350752508361204	0.236811254396249	0.164401913875598	0.26978417266187	0.276923076923077	0.518072289156627	1.48405253283302	0.427657873701039	0.185792349726776	0.0631578947368421	0.0464297150176113	0.495996231747527	0.186192468619247	0.156666666666667
